index,gameDuration
407,1011.9245667597168
408,2335.4078085864785
409,1538.670897781372
410,530.5960242362123
411,1721.886263727665
412,1548.353742066294
413,757.7568522711551
414,1820.4903750712872
415,1671.4666691007913
416,1940.9554540212155
417,1346.7168456907273
418,601.418871827522
419,629.3272538693743
420,1610.437256510824
421,1664.6720521296263
422,1661.022093265772
423,1992.0985339912475
424,1676.231137918763
425,1541.5562429032177
426,2040.2313317055703
427,1045.3764988104701
428,1286.929138844356
429,1928.8483639205695
430,1741.9909956524968
431,1034.1450468893051
432,1777.5990848052204
433,1234.3958919338072
434,1681.1034281677455
435,1881.315338033706
436,1605.9121416131854
437,1778.4443965325952
438,859.3796384920604
439,1749.4693531799019
440,1330.6151090133824
441,2307.9725801939967
442,1151.413528637018
443,1336.0056562502757
444,2499.182324625075
445,1911.1863044076488
446,1966.3437090604455
447,1278.1723099336848
448,1726.621116699174
449,2105.735712386191
450,1079.986228886515
451,1465.1751319239736
452,1643.8215477228985
453,1726.5080693787784
454,2122.5130888218882
455,2290.868379801035
456,1874.669090445608
457,2148.8615185557755
458,1449.0161541788727
459,2081.0211323383155
460,1843.5806885505915
461,1334.7074855374992
462,1556.1044391156063
463,1855.6993370312155
464,1907.0989411841035
465,2520.322727325827
466,1205.7112527598981
467,1956.4131602379382
468,2175.2160651492777
469,968.0995271290774
470,1810.5366509049088
471,1537.27137955603
472,1991.0850291759596
473,1510.968658860296
474,1044.4136325761099
475,1838.418401238963
476,2070.6839369828704
477,1983.8526520575285
478,1879.0139398383797
479,1558.4674606691003
480,1356.602617332235
481,1733.6020047478266
482,2202.421235493839
483,1878.0029252595157
484,2217.5511206346455
485,959.3692478810442
486,1565.0492480383143
487,1336.3237556605488
488,1597.8478446085826
489,1069.8212632440734
490,1485.8634941489324
491,1523.7700650063232
492,1725.121133609198
493,1496.3077331753336
494,998.3749244073294
495,2019.585625715077
496,1946.4614048371911
497,1456.2431950643547
498,1416.5185555475653
499,1764.5896710897684
500,1193.5197535487712
501,2498.9648844967487
502,2100.6323566581013
503,1332.2624934571684
504,2386.7053321744206
505,1920.481146508351
506,1315.3375365813151
507,1567.1978384847641
508,2108.9895568932297
509,1664.7336064162553
510,1640.8168713091761
511,1792.4534154529572
512,1009.5004051073809
513,2292.686861842394
514,1646.4677873342187
515,2336.899589478493
516,2071.0388922612074
517,1380.3227260960155
518,2795.1771683017614
519,2329.440511486948
520,2150.286407939613
521,1056.2209779067086
522,1774.0274332496226
523,2209.415954857588
524,1289.0038356776238
525,1370.1979699702822
526,1098.7457636040524
527,1570.8454156690166
528,1542.3065769267157
529,1494.289943375148
530,1295.544337808609
531,2439.7606503381285
532,1434.9653669102006
533,1758.752113837272
534,2223.6068965229097
535,1211.11297526256
536,1202.8484213224617
537,1897.5026705800444
538,1390.3460863544494
539,1585.9624951253534
540,1867.602136320889
541,1933.7822428005636
542,1919.0949541511834
543,1990.08664817781
544,944.987203537941
545,2051.600749013469
546,1489.556375001546
547,1384.5170983248279
548,1278.6879332414717
549,1356.945282764256
550,1860.897083879903
551,2019.2881356547475
552,1499.3207892416865
553,1939.9700695085228
554,1258.3778246794716
555,1535.981366157055
556,1717.2325110169947
557,1781.6717477510572
558,1271.5167081638826
559,1656.899837935798
560,1347.8077450650633
561,1757.6701920772791
562,1724.8974890964926
563,1388.0308510381617
564,1685.9825077499152
565,1352.4415799355954
566,1425.129094089836
567,1173.9082831977755
568,1752.0233762706519
569,2020.4228493342996
570,2192.4851836706403
571,2346.727798118711
572,1894.4946835045591
573,1902.40186652866
574,983.6816048881626
575,2007.8144605974555
576,1305.752227138251
577,1577.025869149238
578,1921.4302213447988
579,2058.7457466120723
580,1620.8835877939016
581,1614.9060601214767
582,1015.487002332218
583,923.1683087717863
584,2069.053519147903
585,1812.3102476163656
586,1928.1874628136754
587,1660.8762337802798
588,2022.7669124831334
589,1466.8403415423707
590,2096.1168082351687
591,2209.2590172137025
592,1198.0527895626035
593,2516.44901017797
594,2003.4802414993644
595,202.07051311806543
596,1248.9625923642777
597,2129.838921926439
598,1607.0047763674409
599,1168.6544717840623
600,1588.1902326862216
601,1625.4931284938828
602,1529.3352048378326
603,1243.4700487910193
604,1658.5442300825268
605,1099.1495112231821
606,1513.3556795488
607,1838.0109968366921
608,1766.1423933482617
609,1679.508867684275
610,1392.3548984844126
611,1734.1598646486998
612,1704.4646279099286
613,1049.137327586406
614,2026.5735006551147
615,1979.2595633710623
616,1923.2907038475275
617,1376.7374975639284
618,1853.4855100843013
619,2361.6445293123725
620,1313.3431424649787
621,2132.585635747284
622,2045.0363537776173
623,2470.4557380671504
624,1385.8216736088395
625,1482.0851036985293
626,1331.2980068749637
627,885.8595452129264
628,1584.585473233357
629,2030.292885425955
630,1296.3644454344064
631,1684.3547056610585
632,1914.8983125337288
633,1578.5994609608204
634,1593.1747548463643
635,2385.7159404675367
636,1977.1128521668613
637,1591.969528584497
638,1169.6780124285613
639,1503.537848744181
640,1360.4293966493458
641,977.4318453448248
642,1567.9033516407833
643,1692.1939297835231
644,2028.626912340045
645,1891.3756595472694
646,1876.088904052496
647,2210.2794176670614
648,1669.1118715400696
649,1532.6979662417323
650,2172.1584420050385
651,1246.6851313472614
652,1942.80309159261
653,1332.0355526427627
654,1644.5526336261426
655,1492.0588321252615
656,1341.166521486815
657,2070.6970664369765
658,1883.9607441457808
659,994.1576142529846
660,1780.4008612739742
661,2148.6224231975975
662,2033.8101202952564
663,2126.5103775779608
664,2195.7417904208305
665,1522.4333232897222
666,1742.1788741941452
667,1045.646692228958
668,909.8602544842176
669,2033.5455612535477
670,1866.9763787421286
671,2280.4813573355677
672,2164.0677466536763
673,1818.6779445032478
674,2213.224308266759
675,2522.5689150388243
676,1353.3347968100459
677,2413.1798329572084
678,1863.4041824391932
679,1148.5697683188953
680,1722.053813658178
681,1528.367150185153
682,1911.0175475212634
683,1130.6852519116253
684,1677.3935724659711
685,1699.6113699949235
686,1595.976429897815
687,1795.338140299067
688,1337.3963739196658
689,1464.3659262671024
690,1790.6830129655898
691,1636.7355616534949
692,2468.750994331658
693,1725.1823274786473
694,1090.397607974464
695,2039.8768987278343
696,1056.119817306742
697,1779.4779867487848
698,1597.0520120556355
699,2328.317221078545
700,1604.7474760482908
701,1136.3125049094558
702,2219.2141602109077
703,1611.7809943207428
704,1263.7348095916566
705,1785.0720578278303
706,1711.5274853887856
707,1707.6662483881116
708,1643.0812102886737
709,1358.7622545692027
710,2251.559161316127
711,1547.0556060480774
712,2523.557147420466
713,2037.965550094366
714,1619.7423239541129
715,1680.077141120553
716,1349.0892937625647
717,1400.9845148282946
718,1593.4549414454848
719,1581.1881457785964
720,1236.7071734345407
721,2339.581278264046
722,1517.7931171129346
723,1877.7624453599453
724,2113.3371810722056
725,1286.2919001042499
726,1086.8152054904383
727,1889.2270530010462
728,1499.2361677246988
729,2535.6674053068164
730,1108.068932313461
731,1093.233487539215
732,930.7178570148424
733,901.8912550485582
734,929.2299751457647
735,947.9165632130932
736,1869.1474913046584
737,917.7362917704629
738,1967.4989127735496
739,1897.1282977792323
740,931.5421539298147
741,1100.67565483689
742,2021.2798810242564
743,2344.5330538446906
744,2005.233695394814
745,1857.1732637300045
746,1896.292646428559
747,1510.9149586646706
748,1190.0902876206562
749,1981.2832360281498
750,1768.526025734365
751,1561.919243505679
752,1414.5436048111767
753,1455.1650182790943
754,971.8900889578397
755,1242.2035665754117
756,1927.1530150282085
757,1430.9575962028355
758,1242.1695348755345
759,936.4626343437837
760,2617.986727766216
761,1167.7841452928149
762,1265.933297373809
763,1781.0040194592327
764,1872.2667362461686
765,1492.8421509531215
766,2240.6386282029453
767,943.8556157013697
768,2351.992135583878
769,1497.1196387144626
770,1435.1459630126953
771,937.6412103442306
772,1484.0424259020836
773,1858.2334643076063
774,2136.8657150710824
775,1610.1748269046545
776,1716.4388034283072
777,1703.6357714491785
778,1254.4757915985426
779,1324.5339707569108
780,1316.8848184109554
781,964.0560242721292
782,1356.8766188300103
783,2073.9552253209877
784,1410.9242143814806
785,2030.3070852937997
786,1668.3874028953612
787,210.53522146018963
788,1288.453676802386
789,1806.6782400826812
790,1145.7471808479056
791,1344.6327092288882
792,1824.3993895421625
793,1944.4349561701417
794,2570.744811828703
795,1833.7191466311813
796,953.5306226471328
797,2195.184920638323
798,2606.959915913165
799,1810.0877178343833
800,1273.9142944351659
801,2417.490880630434
802,789.7924464790883
803,1885.7628073687554
804,1925.8938121045828
805,2206.6127415778938
806,2059.073394402385
807,1778.6962042930425
808,1803.804471268773
809,1484.3141482877434
810,2151.7338737989667
811,1342.084796775587
812,939.3665722529292
813,1331.3109523276687
814,1192.5577352209837
815,1526.6390968956873
816,1253.3088660591636
817,2135.405164137006
818,1760.1378051857353
819,1362.600878478948
820,1935.1448815469519
821,1363.639134869434
822,1856.6855340187792
823,2587.744060053945
824,1497.1958613335044
825,1883.4398968364
826,2114.8255853927585
827,1649.328252013296
828,2116.0311824022683
829,2134.327107175708
830,1516.2490661530644
831,1846.7791218436212
832,1527.2117089899145
833,1419.2518236692883
834,1413.671703245014
835,1099.421619623539
836,1434.424059644796
837,1326.8851223825366
838,1211.5666619096771
839,1722.6303914119378
840,1512.602435845405
841,1604.6881571696028
842,2823.6415891419056
843,1871.8708633924723
844,1930.9360472070873
845,1495.4967557960078
846,1927.077061764419
847,1237.1062413439975
848,1488.5806012493447
849,966.2114446790545
850,928.2525198302353
851,1638.302260796994
852,1373.9394506211281
853,971.2775543514178
854,1799.7118460261152
855,1648.8313558348343
856,1420.4823695341945
857,1663.6088959718943
858,1611.6883294279576
859,1905.6229109777958
860,1853.6246068621874
861,1754.6724888603092
862,1892.700512667641
863,962.9272336383472
864,2068.1337332124713
865,1520.7114094202295
866,2279.855913303316
867,1814.2232716060132
868,992.1656025337322
869,2234.904392089218
870,1910.8840948114992
871,177.4914513281699
872,1520.525776079379
873,2020.4472792814374
874,1489.2074951152206
875,1533.8488941467256
876,1781.9128143289015
877,1428.4551648604572
878,1768.659204337269
879,2137.6549914399984
880,1571.7070930241496
881,1822.381853698276
882,2150.829315905914
883,2240.5808648834827
884,1656.5676878462434
885,1211.144646651566
886,2174.2550717475715
887,1403.1067175017558
888,993.4625929816282
889,1789.2329014423192
890,1476.5416028010548
891,1570.2801997284294
892,2094.6380790057483
893,1478.3714783075154
894,1674.4858199902699
895,1419.6267735552863
896,2216.7274903706166
897,204.64814411880127
898,1801.5352904531062
899,1890.2042559212894
900,1348.611637286365
901,1669.699117265165
902,1644.3274669605196
903,1836.8091842415631
904,1466.713217045635
905,1821.4773502196074
906,2179.8408420155647
907,1558.3128523486555
908,965.1404861910157
909,936.5660245548822
910,1737.9995663608313
911,930.1431424161308
912,1033.7682791030854
913,1266.7966260011196
914,900.5453527161042
915,1529.1990812118054
916,974.5795769900903
917,949.4528821717138
918,1316.085461291939
919,997.8253063831833
920,1247.276941820968
921,1284.6856647445709
922,1392.0594920418114
923,1557.5526154427678
924,1827.2218206445575
925,1418.1305370624066
926,1455.011406089168
927,1389.918067334325
928,1634.205689712882
929,1364.0342595727304
930,2043.8259677993954
931,1334.562425566826
932,1972.046612083435
933,1471.5095838191808
934,1414.8423787760437
935,970.4557942687422
936,1463.4669623873085
937,2262.199695974112
938,1263.352419188235
939,1422.4418515763134
940,1739.6030293847323
941,2193.596533528984
942,1392.4196930103824
943,1760.2945314641
944,1316.5710742319823
945,2298.8018921161893
946,2612.2436062092784
947,2394.4950872133377
948,1808.3907760209293
949,1198.9651631791965
950,1356.1312958914675
951,1828.6603742875047
952,1266.028362580564
953,2099.197952150822
954,1235.8503889470483
955,2057.146418869019
956,1608.871062036127
957,1427.882033283811
958,932.6819317401275
959,1977.0188046912551
960,1891.7608822802902
961,1908.9848126615286
962,1854.109332111653
963,1488.4284400711656
964,1486.7874934240133
965,1858.91750070405
966,1869.1509485281892
967,1483.292491469521
968,1662.1411099950672
969,1731.7220161049515
970,1756.7262060264945
971,1513.7945457016938
972,1310.4334383611456
973,1925.2092613163293
974,1638.458690447256
975,2104.553308370978
976,945.1772389609721
977,1828.9721221472025
978,1106.8780316412337
979,1846.7060480299294
980,1901.6074859644175
981,2135.5049104276004
982,1538.6701306174398
983,1769.3979397523105
984,1719.3306931364239
985,1027.5556365046539
986,1651.9794866805785
987,1990.4775551757664
988,2044.3972187372744
989,1403.0821161786914
990,1515.740156048432
991,1452.4940886911825
992,1826.5246395603642
993,1400.448112016067
994,928.979536554343
995,221.9194231557357
996,1694.1798531110287
997,1409.4929260373935
998,982.793734517403
999,1582.1599203050025
1000,1437.7304792920947
1001,1706.534628685087
1002,1238.9739919467718
1003,1638.13538725999
1004,2112.5389557587805
1005,1149.2550337965256
1006,2039.0765047664643
1007,1781.5474933250696
1008,1667.5921140457392
1009,1652.771900355339
1010,1547.5725347841978
1011,1689.7659817631245
1012,1409.3442437532246
1013,1594.5789430732727
1014,1618.5953771131933
1015,1582.1589413485378
1016,941.4365699821972
1017,1345.613432758011
1018,1402.299969272153
1019,2164.542146875978
1020,1356.1973632336483
1021,1404.4049908942432
1022,1925.3231748915166
1023,1990.329293459177
1024,1638.6155017050803
1025,2224.8369664992097
1026,1932.1237744535208
1027,1264.5034957094938
1028,2219.1870057652595
1029,1376.7555402959586
1030,1612.7847779723704
1031,1912.1008872114942
1032,1584.2677355841622
1033,2114.8832843075397
1034,1815.0420626508892
1035,1504.2433565300778
1036,176.2135902610359
1037,1513.7843993790336
1038,1220.23684632032
1039,1345.3375824880675
1040,1758.2367900418938
1041,1593.1354445661307
1042,1991.8404982383252
1043,1060.626880072046
1044,1240.0929224300087
1045,2472.3513177498135
1046,907.4468639517324
1047,1009.7115017964859
1048,213.54398581758164
1049,1361.032004983619
1050,1782.3040812793076
1051,919.8614904730819
1052,1333.862197732076
1053,1672.93161799711
1054,2002.9010166968108
1055,1565.7967791384906
1056,1457.905982963264
1057,1657.688198450476
1058,1951.161700665474
1059,1147.3087790936586
1060,1328.1122728953958
1061,1924.3651801864505
1062,1360.533681923978
1063,1748.5580992619396
1064,2036.0431885640025
1065,2755.3405240471366
1066,2153.135465718329
1067,1833.0253465617895
1068,214.90666073360921
1069,1547.1767175192833
1070,1613.9506687256396
1071,1730.0864473576546
1072,1096.995876978606
1073,2597.35379071486
1074,1516.3707814938277
1075,2332.788192379743
1076,1435.444514275983
1077,946.2029209512873
1078,1545.7174157309234
1079,1527.037048421789
1080,1102.0450743641593
1081,1531.1178113329113
1082,1659.0020956094265
1083,1298.6606900240183
1084,980.9196920677384
1085,1204.7195006930158
1086,1526.1381271011085
1087,2438.5538896168473
1088,1038.2164131202624
1089,1307.609857460007
1090,1781.9055378041119
1091,1457.092354625918
1092,1744.4257822609395
1093,1661.2342012966872
1094,1803.3259334857464
1095,1193.1018193238303
1096,991.1780408895463
1097,1865.6609017248154
1098,922.9612643560283
1099,952.0652311577467
1100,2094.910210480437
1101,1573.31585453403
1102,2230.973492815614
1103,1544.7459021578431
1104,1578.198463261582
1105,931.4839387612772
1106,1440.5415135710389
1107,1291.071260895569
1108,1649.0625699455738
1109,1079.5541149824746
1110,2081.9372526104453
1111,888.6844764950399
1112,2050.578719593108
1113,1976.897490422696
1114,1893.7088951221556
1115,1430.8196270512306
1116,1612.5275768185854
1117,1858.7380824852623
1118,1412.7732049948424
1119,1833.887251160562
1120,1533.4996114815474
1121,1680.5853310930431
1122,892.2637156555318
1123,1779.2800219836533
1124,1441.8477539713383
1125,1201.3123180621658
1126,1906.7946764151454
1127,1363.4641741406992
1128,1511.708471675858
1129,1503.1539190080837
1130,2178.6672932277324
1131,1619.0931720579863
1132,1318.6440151627064
1133,1821.9810368153155
1134,2193.119415521145
1135,1478.131419674948
1136,2483.3571235309246
1137,1753.85489926067
1138,1993.07205416587
1139,1015.3231530737719
1140,1544.0412042229325
1141,1774.2974076825083
1142,1506.7250932990462
1143,1283.2179133533389
1144,1572.4546391605288
1145,992.0623613539972
1146,1773.1734734675736
1147,1725.2989166076184
1148,1787.8170813764334
1149,1565.1086456733644
1150,1386.0891018076688
1151,1745.5900535429716
1152,1859.8840817804337
1153,2032.793276473403
1154,2450.841044276476
1155,2035.5479007135034
1156,1707.1050504413322
1157,969.3088556835316
1158,1438.819410508953
1159,1579.8016045519505
1160,1666.163563506201
1161,891.7121477943617
1162,916.3330738565307
1163,2149.4944404619637
1164,1810.2439875393063
1165,1369.56070653674
1166,1625.4659882741869
1167,1403.0215488602296
1168,1421.2449288382084
1169,1520.530154601194
1170,1653.0802422216982
1171,1997.479090921104
1172,2023.680824853003
1173,991.9517730979603
1174,1778.5818613222689
1175,1180.6860359979216
1176,1859.6775569855124
1177,2113.5599400470855
1178,1209.2748998473287
1179,1558.8719492796697
1180,2591.339569381893
1181,1962.6675930092931
1182,1981.067814267695
1183,1587.1189195397199
1184,1946.0554089317918
1185,1715.4755542273522
1186,979.8605319107771
1187,1367.8868704168015
1188,1850.3158646379486
1189,1763.0101604754925
1190,1770.3121933783293
1191,2166.4707318930778
1192,1516.92695098928
1193,1888.8367602121905
1194,1039.0633515517582
1195,1047.577408930392
1196,1243.4177503678836
1197,1559.4505310621932
1198,1288.7943412591592
1199,1051.2305881501995
1200,2476.703169844568
1201,942.3500019155797
1202,1302.9881919254437
1203,2212.353292345524
1204,1983.387258990191
1205,2067.305824575469
1206,1718.9696286222786
1207,1930.9305945797712
1208,1737.8569424259365
1209,1039.4772506565675
1210,1603.0186844519228
1211,1225.6726865912676
1212,1646.539216571942
1213,1991.8609166662097
1214,2219.6805797512534
1215,1571.95096474652
1216,1570.7337818662525
1217,1493.8344309944548
1218,1650.0935821062774
1219,2186.3014277475777
1220,1596.60923469764
1221,1981.844442707941
1222,1542.040000792116
1223,1010.2655487698682
1224,1249.2389595694438
1225,1840.7116059376747
1226,1678.8905015434027
1227,1194.873246430874
1228,2604.4273633207085
1229,1401.7717098626197
1230,1856.309380862385
1231,1730.2912661055923
1232,1797.175518783264
1233,1233.824337697344
1234,1807.4423031504155
1235,1763.0867629502789
1236,1442.8232983224914
1237,2060.724245693058
1238,824.1147603530296
1239,1437.477438640304
1240,1660.160773837462
1241,1401.1348106199764
1242,1739.512144932978
1243,1373.3016851618775
1244,2310.287240311027
1245,1647.4555914599803
1246,1607.806677925855
1247,1575.708148555819
1248,1934.4919124836922
1249,1369.4843227338167
1250,1480.7215286656171
1251,1678.0296070682705
1252,1479.6108154817373
1253,2151.7589861857596
1254,1451.7174011557252
1255,1134.3567001442314
1256,2560.3846082980635
1257,1463.2677506073267
1258,1177.5423550205194
1259,1379.5521090789587
1260,1493.4194906977825
1261,1552.4875640417338
1262,1589.347156321153
1263,1973.3754518865496
1264,1548.6788624520302
1265,1579.6088341246248
1266,1885.0765012758673
1267,1314.37786018987
1268,1936.9733574236632
1269,1354.9188722837605
1270,2781.2044936003986
1271,1712.2074297959805
1272,1679.226876370132
1273,1561.3219716246128
1274,920.0924727575218
1275,1714.5743300276697
1276,1826.6217523510456
1277,945.0662476505274
1278,1875.6372432182432
1279,1079.2788586617569
1280,1161.0143735557683
1281,1215.4974849517346
1282,1733.3679666886926
