index,gameDuration
520,2152.1052
521,1052.9681
522,1776.3247
523,2201.3125
524,1330.9364
525,1376.4944
526,1102.2395
527,1576.1528
528,1535.931
529,1490.9105
530,1304.0685
531,2443.7466
532,1438.1519
533,1759.5175
534,2218.9114
535,1218.7509
536,1213.7705
537,1887.7427
538,1397.5255
539,1576.0248
540,1880.967
541,1917.0753
542,1921.9772
543,1990.1261
544,951.2398
545,2050.2898
546,1490.304
547,1385.6892
548,1282.3313
549,1385.262
550,1884.5406
551,2003.4165
552,1501.3833
553,1934.9567
554,1257.7084
555,1537.5228
556,1727.943
557,1799.0234
558,1259.2211
559,1667.3275
560,1347.6359
561,1743.5956
562,1728.301
563,1390.8677
564,1709.8279
565,1357.8096
566,1411.6208
567,1192.6294
568,1739.241
569,1995.5426
570,2191.6936
571,2335.1882
572,1878.4375
573,1886.305
574,983.2722
575,1999.6973
576,1315.0667
577,1636.4921
578,1941.6716
579,2276.688
580,1626.9166
581,1600.696
582,1019.9964
583,936.5062
584,2050.5015
585,1805.1803
586,1990.7925
587,1663.7521
588,2021.8827
589,1463.2908
590,2086.086
591,2214.9758
592,1189.7214
593,2492.706
594,1991.7596
595,200.29109
596,1257.1078
597,2102.3213
598,1613.715
599,1177.4396
600,1616.4915
601,1633.3499
602,1531.7157
603,1232.6672
604,1660.691
605,1105.342
606,1536.2976
607,1822.6471
608,1768.7915
609,1665.3497
610,1401.6128
611,1757.0374
612,1694.1287
613,1047.8911
614,2021.1421
615,2042.8085
616,1949.8839
617,1390.292
618,1847.2341
619,2368.3027
620,1318.8364
621,2145.0007
622,2042.5656
623,2439.5005
624,1369.7518
625,1488.2186
626,1324.5325
627,925.00415
628,1620.07
629,2018.8705
630,1289.8104
631,1690.3134
632,1918.0399
633,1588.7672
634,1585.733
635,2368.521
636,1962.1665
637,1587.8468
638,1179.7043
639,1480.9194
640,1351.6776
641,968.38293
642,1587.126
643,1681.3545
644,2010.8619
645,1881.0782
646,1896.5597
647,2194.9265
648,1691.2739
649,1530.6873
650,2169.4202
651,1246.4961
652,1980.7192
653,1334.4371
654,1612.8025
655,1488.1318
656,1365.5154
657,2053.1367
658,1918.5587
659,983.8839
660,1812.0337
661,2134.387
662,2025.7496
663,2128.102
664,2200.615
665,1528.9806
666,1755.0123
667,1052.7126
668,919.9201
669,2061.046
670,1857.4098
671,2298.2207
672,2150.0278
673,1808.9746
674,2366.4873
675,2530.0796
676,1351.6498
677,2392.4253
678,1864.6495
679,1153.5148
680,1716.3912
681,1537.8379
682,1896.2899
683,1132.8414
684,1667.2535
685,1704.7859
686,1594.0442
687,1788.5825
688,1332.008
689,1453.9232
690,1804.4196
691,1669.2212
692,2431.8157
693,1730.2914
694,1097.8344
695,2014.7203
696,1070.0823
697,1768.9797
698,1593.7356
699,2315.7222
700,1437.1544
701,1157.5531
702,2233.0283
703,1614.0481
704,1265.432
705,1846.3165
706,1714.1858
707,1712.3721
708,1662.8849
709,1381.8682
710,2215.3296
711,1541.4052
712,2514.644
713,2039.4926
714,1622.1545
715,1668.3485
716,1356.9076
717,1390.4381
718,1597.3098
719,1602.293
720,1246.2078
721,2354.3699
722,1502.1985
723,1882.4073
724,2029.1039
725,1267.037
726,1112.6465
727,1886.8385
728,1487.0634
729,2594.42
730,1113.6545
731,1101.7587
732,937.0514
733,914.979
734,937.1504
735,954.8998
736,1857.5695
737,938.623
738,1977.7281
739,1882.928
740,936.8291
741,1099.8638
742,2023.0579
743,2444.8376
744,2005.3545
745,1859.2316
746,1874.4042
747,1510.8145
748,1286.4663
749,1977.8829
750,1786.7339
751,1563.5895
752,1432.2819
753,1465.7936
754,976.23895
755,1250.6393
756,1932.1577
757,1415.7871
758,1246.2859
759,903.2583
760,2627.426
761,1196.883
762,1306.535
763,1782.537
764,1857.5919
765,1479.852
766,2224.5752
767,940.6526
768,2329.225
769,1487.1229
770,1428.4026
771,936.7182
772,1484.2004
773,1842.1691
774,2238.249
775,1605.3395
776,1710.1775
777,1702.0848
778,1256.4374
779,1326.4464
780,1357.1149
781,949.7775
782,1360.9756
783,2066.2556
784,1413.8972
785,2027.7124
786,1662.2114
787,202.41646
788,1288.1549
789,1811.8016
790,1173.1359
791,1344.3165
792,1820.2117
793,1959.1467
794,2560.4402
795,1830.4752
796,964.6942
797,2284.9585
798,2603.2603
799,1806.0746
800,1280.0054
801,2420.2344
802,807.3288
803,1879.5657
804,1918.486
805,2196.8845
806,2032.5557
807,1785.4607
808,1798.2153
809,1476.6127
810,2227.72
811,1349.0898
812,943.5738
813,1322.408
814,1207.6863
815,1530.9968
816,1258.9688
817,2125.8945
818,1795.7019
819,1356.0657
820,1937.5598
821,1357.8896
822,1857.1046
823,2586.0256
824,1506.7327
825,1925.8582
826,2110.0942
827,1686.844
828,2115.7793
829,2123.483
830,1507.0972
831,1839.4636
832,1519.9799
833,1426.4911
834,1416.1969
835,1105.561
836,1435.9595
837,1335.3319
838,1290.605
839,1721.1355
840,1509.5903
841,1606.1438
842,2798.0942
843,1886.2639
844,1932.6115
845,1499.5428
846,1937.1748
847,1235.9509
848,1491.8223
849,962.52466
850,943.39923
851,1655.8842
852,1411.9487
853,965.1095
854,1796.9058
855,1648.0287
856,1424.4183
857,1659.7831
858,1659.0197
859,1900.6868
860,1834.9779
861,1750.3617
862,1891.9641
863,960.9344
864,2049.599
865,1515.8009
866,2249.6177
867,1809.332
868,970.2101
869,2209.819
870,1884.2312
871,204.36812
872,1523.544
873,2011.2703
874,1484.9324
875,1532.3428
876,1763.7872
877,1430.7765
878,1798.4219
879,2130.9233
880,1603.6993
881,1822.8594
882,2126.983
883,2225.6177
884,1677.3547
885,1210.2352
886,2207.5308
887,1405.1887
888,990.93933
889,1782.213
890,1474.6553
891,1557.7277
892,2090.3318
893,1469.695
894,1673.6737
895,1419.2773
896,2214.3105
897,200.82059
898,1777.6957
899,1883.0789
900,1350.4993
901,1662.1393
902,1638.431
903,1829.8269
904,1483.7162
905,1811.9938
906,2171.4766
907,1567.8301
908,974.60706
909,966.50525
910,1734.208
911,940.2715
912,1023.3208
913,1286.534
914,916.88635
915,1523.4304
916,969.40344
917,955.1837
918,1355.5884
919,990.82654
920,1251.1356
921,1282.7354
922,1386.3687
923,1555.1576
924,1835.4906
925,1584.4474
926,1452.647
927,1349.2189
928,1627.7026
929,1363.6823
930,2038.4797
931,1332.4813
932,1962.9587
933,1460.6538
934,1437.1831
935,993.0417
936,1465.5393
937,2363.2434
938,1270.5831
939,1416.6661
940,1786.6125
941,2216.2522
942,1385.2533
943,1823.2715
944,1333.4838
945,2326.7969
946,2593.9766
947,2405.854
948,1803.868
949,1239.543
950,1358.3838
951,1833.5178
952,1264.9164
953,2097.994
954,1236.0754
955,2080.911
956,1627.0286
957,1434.718
958,971.3177
959,1972.3037
960,1881.7087
961,1916.8712
962,1857.7993
963,1515.9596
964,1481.1793
965,1935.019
966,1874.5637
967,1486.3242
968,1674.443
969,1774.0018
970,1750.7761
971,1513.1287
972,1316.9448
973,1911.8129
974,1654.1746
975,2094.4915
976,952.90735
977,1980.8817
978,1110.25
979,1864.452
980,1900.2711
981,2134.8652
982,1537.0541
983,1789.8323
984,1717.1201
985,1004.68427
986,1658.1511
987,1985.543
988,2029.3623
989,1404.7135
990,1521.4526
991,1453.2737
992,1827.0011
993,1384.5273
994,932.32947
995,205.84384
996,1899.6198
997,1399.3032
998,967.21576
999,1584.9668
1000,1432.8165
1001,1702.1256
1002,1256.8992
1003,1633.7985
1004,2114.4746
1005,1156.181
1006,1886.45
1007,1777.3318
1008,1660.6531
1009,1655.3593
1010,1551.713
1011,1679.074
1012,1412.3276
1013,1884.169
1014,1600.4814
1015,1576.3713
1016,954.3172
1017,1381.5958
1018,1397.4116
1019,2159.3704
1020,1357.8478
1021,1396.3667
1022,1915.6243
1023,1990.7328
1024,1643.8057
1025,2323.3552
1026,1955.0939
1027,1259.2644
1028,2247.5942
1029,1346.9172
1030,1669.0604
1031,1913.8243
1032,1587.9247
1033,2095.33
1034,1826.513
1035,1510.1086
1036,199.11397
1037,1512.2737
1038,1245.42
1039,1349.1355
1040,1752.6746
1041,1586.1633
1042,1977.3055
1043,1059.5137
1044,1244.8922
1045,2445.9487
1046,921.3081
1047,1003.37885
1048,207.39824
1049,1351.4636
1050,1779.7572
1051,926.50104
1052,1325.3738
1053,1691.5598
1054,2039.9003
1055,1567.5248
1056,1449.2913
1057,1652.1516
1058,1957.9528
1059,1153.7446
1060,1311.1919
1061,1990.214
1062,1355.7935
1063,1738.2618
1064,2056.0056
1065,2751.9404
1066,2148.2002
1067,1820.1552
1068,209.48834
1069,1561.2252
1070,1607.3136
1071,1726.6028
1072,1091.6685
1073,2589.6914
1074,1512.2133
1075,2312.978
1076,1423.9889
1077,948.90027
1078,1541.1326
1079,1530.2223
1080,1109.1818
1081,1520.404
1082,1655.229
1083,1304.5895
1084,966.61755
1085,1234.409
1086,1518.0051
1087,2426.2166
1088,1084.1858
1089,1307.1436
1090,1769.6187
1091,1450.6788
1092,1751.1251
1093,1645.2898
1094,1795.052
1095,1198.5148
1096,982.49615
1097,1858.7094
1098,930.625
1099,944.16907
1100,2090.8076
1101,1544.7178
1102,2213.1064
1103,1541.8413
1104,1586.4368
1105,955.86066
1106,1445.6572
1107,1291.2406
1108,1647.6827
1109,1084.5768
1110,2073.4111
1111,883.802
1112,2048.9124
1113,1977.6049
1114,1884.5281
1115,1425.209
1116,1652.8596
1117,1819.4519
1118,1421.2178
1119,1828.4194
1120,1541.1044
1121,1662.546
1122,932.69385
1123,1812.3905
1124,1443.5459
1125,1211.7329
1126,1896.2112
1127,1354.8329
1128,1528.3665
1129,1498.0104
1130,2168.2415
1131,1659.2959
1132,1165.6461
1133,1810.4539
1134,2176.988
1135,1484.1785
1136,2485.787
1137,1743.373
1138,1999.2019
1139,1009.2291
1140,1551.595
1141,1785.9507
1142,1501.8068
1143,1293.3351
1144,1584.8124
1145,983.465
1146,1786.8832
1147,1789.9894
1148,1804.3308
1149,1556.8092
1150,1376.7386
1151,1868.5148
1152,1844.8217
1153,2044.8148
1154,2429.07
1155,2023.4963
1156,1710.9319
1157,973.30585
1158,1436.2202
1159,1584.2706
1160,1666.49
1161,906.9423
1162,925.01385
1163,2146.9756
1164,1804.3995
1165,1357.4141
1166,1619.4896
1167,1393.1177
1168,1422.1963
1169,1516.556
1170,1646.5454
1171,1991.4569
1172,2115.371
1173,989.84973
1174,1777.1987
1175,1190.4589
1176,1838.8431
1177,2112.4236
1178,1255.4233
1179,1561.3704
1180,2578.2178
1181,1944.3295
1182,1987.1533
1183,1576.5923
1184,1936.2667
1185,1741.9708
1186,986.059
1187,1368.0386
1188,1843.599
1189,1753.3402
1190,1775.2466
1191,2163.971
1192,1520.2617
1193,1890.1285
1194,1025.9038
1195,1043.7928
1196,1242.6583
1197,1552.0637
1198,1283.176
1199,1035.7535
1200,2449.4563
1201,950.1285
1202,1306.093
1203,2189.6394
1204,1986.0404
1205,2065.4282
1206,1722.2767
1207,1913.0565
1208,1736.0106
1209,1031.5756
1210,1597.8909
1211,1231.312
1212,1647.9202
1213,1976.1624
1214,2199.7239
1215,1564.0985
1216,1576.032
1217,1499.696
1218,1646.4668
1219,2174.4233
1220,1584.9854
1221,1984.5787
1222,1536.0979
1223,997.5683
1224,1225.112
1225,1829.2705
1226,1731.1747
1227,1089.0338
1228,2592.2332
1229,1396.0193
1230,1840.3215
1231,1765.3177
1232,1796.2322
1233,1240.1273
1234,1815.2681
1235,1764.8287
1236,1443.7067
1237,2064.2852
1238,841.3903
1239,1433.9088
1240,1660.7874
1241,1399.1288
1242,1739.6289
1243,1375.6182
1244,2330.9219
1245,1639.731
1246,1619.6659
1247,1582.0635
1248,1924.5693
1249,1370.5054
1250,1477.0669
1251,1702.6753
1252,1473.1664
1253,2150.261
1254,1451.2527
1255,1147.5701
1256,2551.52
1257,1462.1332
1258,1191.8234
1259,1379.4701
1260,1495.1676
1261,1581.5437
1262,1582.2025
1263,1972.3251
1264,1539.7896
1265,1650.8417
1266,1880.829
1267,1304.9099
1268,1944.4791
1269,1356.2998
1270,2755.6711
1271,1762.7535
1272,1678.0559
1273,1585.2006
1274,924.63837
1275,1703.4846
1276,1806.1251
1277,952.42255
1278,1861.7937
1279,1081.4441
1280,1170.783
1281,1210.9039
1282,1808.3655
1283,2016.1589
1284,1261.4963
1285,1919.9594
1286,2390.0364
1287,1903.0461
1288,2884.2664
1289,1725.6531
1290,1523.1348
1291,2134.189
1292,1612.0243
1293,1613.6879
1294,1784.5443
1295,2233.2449
1296,960.93085
1297,1885.0236
1298,1604.9916
1299,1729.2418
1300,1225.5096
1301,1686.8556
1302,1334.5671
1303,1802.266
1304,1668.5521
1305,1702.6595
1306,2262.4749
1307,1838.411
1308,1287.3057
1309,1042.2162
1310,1126.236
1311,1902.3245
1312,1536.0143
1313,1354.5979
1314,1900.2019
1315,1007.8002
1316,1525.2308
1317,1307.3313
1318,2307.8977
1319,1759.9539
1320,2180.0225
1321,1906.3591
1322,1424.7953
1323,1643.6824
1324,2026.8237
1325,1440.5496
1326,1302.8994
1327,1191.086
1328,1555.6871
1329,2374.0999
1330,1760.6218
1331,1887.1067
1332,1840.5355
1333,1172.6284
1334,1318.8597
1335,2062.6807
1336,1972.6704
1337,1330.5452
1338,1576.3794
1339,978.8582
1340,1738.987
1341,1713.7405
1342,1659.951
1343,2490.2593
1344,2492.9426
1345,2030.4243
1346,1539.8816
1347,1734.0089
1348,1339.0018
1349,1515.8965
1350,1564.9403
1351,1546.5314
1352,1350.6357
1353,1529.3539
1354,2163.5894
1355,1325.2006
1356,1337.8154
1357,1990.7059
1358,1285.0994
1359,1176.949
1360,1475.9249
1361,1793.1715
1362,1996.8014
1363,1048.5807
1364,875.1185
1365,1068.8293
1366,1219.6177
1367,1795.9242
1368,2002.0181
1369,1178.4346
1370,1389.9171
1371,2042.2448
1372,2145.4885
1373,850.5362
1374,1313.7812
1375,1124.7969
1376,1305.6124
1377,964.81793
1378,2478.4136
1379,1526.9077
1380,1983.6086
1381,1936.3662
1382,1394.2825
1383,2161.9697
1384,1440.7456
1385,1604.3959
1386,1692.4059
1387,1498.0537
1388,1952.9353
1389,1849.677
1390,2432.7896
1391,1326.049
1392,2139.7717
1393,1147.5184
1394,2309.5698
1395,1759.1892
1396,1526.1958
1397,2254.5645
1398,1820.2842
1399,1189.226
1400,1807.0358
1401,1253.5261
1402,1385.6543
1403,1601.4368
1404,1682.8748
1405,1671.2649
1406,1292.5742
1407,1743.9988
1408,2398.357
1409,1500.5376
1410,1675.813
1411,2107.1973
1412,1530.0702
1413,1917.7117
1414,1486.2369
1415,1572.9122
1416,2252.8237
1417,1550.7345
1418,1728.3123
1419,925.1608
1420,2193.1965
1421,2041.0271
1422,1893.7429
1423,1256.8617
1424,1547.077
1425,1032.6539
1426,986.7986
1427,1417.4819
1428,1567.4152
1429,2041.9855
1430,2038.745
1431,999.96185
1432,1979.1746
1433,1678.3696
1434,1402.3468
1435,1946.9054
1436,1443.1986
1437,1308.3816
1438,958.01984
1439,1953.5256
1440,2375.8508
1441,1401.6093
1442,2408.326
1443,2504.9468
1444,1722.926
1445,1916.962
1446,1691.1992
1447,1610.2098
1448,1122.2438
1449,2055.9778
1450,1882.8008
1451,1818.034
1452,1276.0769
1453,1257.3126
1454,1821.5723
1455,1408.4315
1456,1876.8003
1457,1144.1664
1458,1390.4341
1459,1557.7876
1460,1298.4647
1461,1587.0117
1462,1257.6837
1463,1349.0826
1464,1202.3162
1465,2485.6592
1466,207.28491
1467,1101.992
1468,1987.9552
1469,1562.5266
1470,1269.9718
1471,1587.7461
1472,1836.4838
1473,1803.5867
1474,1857.4412
1475,1291.0367
1476,2564.0696
1477,2081.5256
1478,2461.6992
1479,1267.6049
1480,1953.9204
1481,1558.7487
1482,964.2325
1483,1466.3053
1484,1080.8365
1485,1153.1486
1486,1826.6151
1487,1169.6414
1488,1522.0652
1489,199.87698
1490,1773.784
1491,912.63074
1492,2135.5566
1493,2258.856
1494,957.81573
1495,1350.6985
1496,1865.1078
1497,1886.9272
1498,2211.494
1499,2181.5308
1500,1741.7892
1501,929.336
1502,1228.5331
1503,2087.8452
1504,1083.4719
1505,1233.1368
1506,2578.2703
1507,1891.0294
1508,2155.2876
1509,1045.8038
1510,1619.2148
1511,1483.3723
1512,1707.911
1513,1263.1945
1514,932.55695
1515,1270.695
1516,1048.9464
1517,890.70557
1518,2098.8374
1519,1552.6752
1520,1398.7518
1521,1574.4556
1522,1440.2366
1523,1715.928
1524,1726.597
1525,1457.327
1526,1408.1774
1527,1228.6481
1528,1608.1747
1529,968.1416
1530,2482.742
1531,1747.9338
1532,1281.2167
1533,1674.5321
1534,2157.2192
1535,1359.8422
1536,955.02484
1537,1466.7611
1538,2068.3699
1539,1685.2861
1540,1396.9617
1541,1476.1339
1542,1937.4579
1543,1053.0255
1544,1026.5864
1545,1831.8798
1546,2123.657
1547,2292.5068
1548,1968.7119
1549,2104.372
1550,1709.283
1551,1435.1035
1552,2201.8958
1553,968.2384
1554,1307.6078
1555,937.32477
1556,1813.5972
1557,1483.6051
1558,1017.9588
1559,2098.2212
1560,1383.8291
1561,1501.4674
1562,1860.573
1563,2009.2393
1564,1378.5931
1565,1797.483
1566,2545.999
1567,1418.4972
1568,1809.0238
1569,1434.0017
1570,1673.4938
1571,1773.1162
1572,2005.7024
1573,1324.0051
1574,2112.4604
1575,1423.8562
1576,1818.0281
1577,932.337
1578,1411.8411
1579,965.32715
1580,2204.4897
1581,1863.801
1582,1563.3729
1583,1357.9922
1584,2179.6152
1585,1691.4192
1586,1800.5266
1587,1408.9706
1588,1581.672
1589,1725.4362
1590,1298.55
1591,1257.3159
1592,2203.0767
1593,1404.6996
1594,1195.4298
1595,1421.8247
1596,1468.8455
1597,1655.1078
1598,1483.8904
1599,1532.1863
1600,1976.3351
1601,1823.9487
1602,1906.7462
1603,926.0243
1604,1208.4366
1605,2793.3655
1606,1399.1038
1607,1952.0286
1608,1887.3839
1609,1091.366
1610,1408.9376
1611,1680.3915
1612,1988.9084
1613,2132.2292
1614,1629.9789
1615,1102.9136
1616,1711.9456
1617,1255.8524
1618,1119.1146
1619,1236.7367
1620,2134.1443
1621,1994.0577
1622,1835.3466
1623,1885.5281
1624,936.278
1625,1574.4813
1626,1764.056
1627,202.72742
1628,1138.1077
1629,1451.0858
1630,1357.0239
1631,1716.7268
1632,1704.8745
1633,1583.4111
1634,2170.3567
1635,1470.608
1636,2158.2947
1637,1466.142
1638,1761.1472
1639,1932.4257
1640,1141.8142
1641,1864.4814
1642,1477.6044
1643,1233.4905
1644,1715.9414
1645,1960.8889
1646,1483.6041
1647,1654.873
1648,1491.1782
1649,1710.887
1650,2005.7223
1651,1945.6322
1652,1195.6846
1653,1512.8359
1654,1606.7426
1655,930.7169
1656,2483.2031
1657,1367.432
1658,2122.8594
1659,1013.92365
1660,1892.1946
1661,2128.047
1662,1961.8069
1663,2435.2505
1664,1316.3109
1665,1733.8749
1666,1577.29
1667,1240.096
1668,1882.2708
1669,1665.0591
1670,1442.6333
1671,1833.8864
1672,1864.1913
1673,788.2786
1674,1036.1313
1675,207.17557
1676,1962.4751
1677,1671.6082
1678,2582.5864
1679,1930.5427
1680,1579.2329
1681,1816.3116
1682,1020.669
1683,1566.9111
1684,1284.14
1685,1588.6036
1686,1983.5792
1687,2019.7653
1688,992.4825
1689,194.46185
1690,2270.3977
1691,1810.1626
1692,1183.0034
1693,199.74637
1694,1814.1315
1695,2005.8528
1696,990.90533
1697,1838.5149
1698,1537.0748
1699,1759.5083
1700,2165.1067
1701,957.5039
1702,1984.8667
1703,931.1714
1704,197.76279
1705,2087.3438
